Using Hasura: http://localhost:8080/v1/graphql

== CrosschainMessage: Match Rate per Protocol per Route (sorted by % matched) ==
- taxi:linea->nibiru: total=5, matched=0 (0.00%)
- bus:mantapacific->linea: total=49, matched=0 (0.00%)
- bus:flare->ethereum: total=20, matched=0 (0.00%)
- across:lens->optimism: total=25, matched=0 (0.00%)
- bus:unichain->ethereum: total=31, matched=0 (0.00%)
- taxi:linea->gnosis: total=5, matched=0 (0.00%)
- bus:lightlink->linea: total=26, matched=0 (0.00%)
- bus:gravity->linea: total=13, matched=0 (0.00%)
- bus:sei->linea: total=31, matched=0 (0.00%)
- across:lens->linea: total=27, matched=0 (0.00%)
- bus:unichain->scroll: total=23, matched=0 (0.00%)
- across:scroll->unichain: total=34, matched=0 (0.00%)
- across:scroll->polygon: total=54, matched=0 (0.00%)
- across:scroll->bsc: total=78, matched=0 (0.00%)
- across:scroll->lens: total=16, matched=0 (0.00%)
- across:blast->scroll: total=45, matched=0 (0.00%)
- taxi:scroll->unichain: total=26, matched=0 (0.00%)
- across:polygon->scroll: total=33, matched=0 (0.00%)
- taxi:scroll->soneium: total=31, matched=0 (0.00%)
- bus:berachain->scroll: total=23, matched=0 (0.00%)
- bus:arbitrum->scroll: total=191, matched=0 (0.00%)
- across:bsc->scroll: total=18, matched=0 (0.00%)
- taxi:scroll->mantapacific: total=6, matched=0 (0.00%)
- bus:optimism->scroll: total=142, matched=0 (0.00%)
- across:mode->scroll: total=12, matched=0 (0.00%)
- across:unichain->scroll: total=21, matched=0 (0.00%)
- bus:mantle->scroll: total=23, matched=0 (0.00%)
- taxi:scroll->ape: total=10, matched=0 (0.00%)
- taxi:scroll->ink: total=9, matched=0 (0.00%)
- taxi:scroll->bsc: total=13, matched=0 (0.00%)
- taxi:ethereum->polygon: total=14, matched=0 (0.00%)
- across:soneium->ethereum: total=43, matched=0 (0.00%)
- bus:soneium->scroll: total=7, matched=0 (0.00%)
- bus:abstract->scroll: total=9, matched=0 (0.00%)
- taxi:scroll->abstract: total=13, matched=0 (0.00%)
- bus:bsc->scroll: total=9, matched=0 (0.00%)
- taxi:scroll->berachain: total=15, matched=0 (0.00%)
- across:soneium->scroll: total=4, matched=0 (0.00%)
- bus:telos->base: total=21, matched=0 (0.00%)
- bus:mantle->base: total=499, matched=0 (0.00%)
- across:base->lens: total=244, matched=0 (0.00%)
- across:base->worldchain: total=288, matched=0 (0.00%)
- taxi:base->rari: total=38, matched=0 (0.00%)
- bus:gnosis->base: total=178, matched=0 (0.00%)
- across:base->zora: total=34, matched=0 (0.00%)
- bus:rari->base: total=54, matched=0 (0.00%)
- taxi:base->vana: total=11, matched=0 (0.00%)
- taxi:base->kaia: total=37, matched=0 (0.00%)
- taxi:base->flare: total=52, matched=0 (0.00%)
- taxi:base->sonic: total=80, matched=0 (0.00%)
- across:unknown->base: total=32, matched=0 (0.00%)
- bus:story->base: total=79, matched=0 (0.00%)
- taxi:base->hemi: total=30, matched=0 (0.00%)
- bus:evmonflow->base: total=110, matched=0 (0.00%)
- taxi:base->degen: total=5, matched=0 (0.00%)
- taxi:base->sei: total=50, matched=0 (0.00%)
- taxi:arbitrum->metis: total=8, matched=0 (0.00%)
- bus:kaia->arbitrum: total=18, matched=0 (0.00%)
- bus:fuse->arbitrum: total=8, matched=0 (0.00%)
- across:worldchain->ink: total=17, matched=0 (0.00%)
- across:ink->polygon: total=12, matched=0 (0.00%)
- across:ink->blast: total=10, matched=0 (0.00%)
- across:ink->lisk: total=35, matched=0 (0.00%)
- across:polygon->ink: total=11, matched=0 (0.00%)
- across:blast->ink: total=12, matched=0 (0.00%)
- across:lisk->ink: total=36, matched=0 (0.00%)
- across:lens->ink: total=7, matched=0 (0.00%)
- across:ink->worldchain: total=11, matched=0 (0.00%)
- across:mode->ink: total=8, matched=0 (0.00%)
- taxi:base->coredao: total=34, matched=0 (0.00%)
- taxi:linea->mantle: total=7, matched=0 (0.00%)
- bus:story->ethereum: total=26, matched=0 (0.00%)
- bus:glue->base: total=80, matched=0 (0.00%)
- taxi:linea->vana: total=2, matched=0 (0.00%)
- bus:rootstock->linea: total=7, matched=0 (0.00%)
- taxi:linea->ape: total=4, matched=0 (0.00%)
- taxi:linea->sei: total=7, matched=0 (0.00%)
- taxi:arbitrum->superposition: total=25, matched=0 (0.00%)
- across:unknown->linea: total=6, matched=0 (0.00%)
- across:linea->unknown: total=3, matched=0 (0.00%)
- across:base->mode: total=60, matched=0 (0.00%)
- across:linea->worldchain: total=3, matched=0 (0.00%)
- across:lens->arbitrum: total=38, matched=0 (0.00%)
- taxi:scroll->avalanche: total=4, matched=0 (0.00%)
- across:scroll->worldchain: total=2, matched=0 (0.00%)
- bus:rootstock->base: total=12, matched=0 (0.00%)
- across:scroll->soneium: total=3, matched=0 (0.00%)
- across:scroll->mode: total=1, matched=0 (0.00%)
- taxi:base->superposition: total=50, matched=0 (0.00%)
- across:lisk->scroll: total=3, matched=0 (0.00%)
- taxi:base->fuse: total=1, matched=0 (0.00%)
- across:ethereum->mode: total=15, matched=0 (0.00%)
- across:worldchain->scroll: total=4, matched=0 (0.00%)
- taxi:scroll->plume: total=1, matched=0 (0.00%)
- taxi:base->mantle: total=36, matched=0 (0.00%)
- taxi:scroll->hemi: total=9, matched=0 (0.00%)
- taxi:base->lightlink: total=2, matched=0 (0.00%)
- bus:lightlink->arbitrum: total=19, matched=0 (0.00%)
- taxi:scroll->sonic: total=1, matched=0 (0.00%)
- taxi:arbitrum->lightlink: total=6, matched=0 (0.00%)
- bus:taiko->arbitrum: total=3, matched=0 (0.00%)
- bus:plume->scroll: total=2, matched=0 (0.00%)
- bus:coredao->base: total=24, matched=0 (0.00%)
- taxi:base->cronos: total=4, matched=0 (0.00%)
- bus:nibiru->linea: total=4, matched=0 (0.00%)
- bus:nibiru->base: total=62, matched=0 (0.00%)
- taxi:optimism->xdc: total=48, matched=0 (0.00%)
- taxi:optimism->nibiru: total=18, matched=0 (0.00%)
- bus:xdc->optimism: total=28, matched=0 (0.00%)
- taxi:optimism->story: total=29, matched=0 (0.00%)
- bus:fuse->optimism: total=41, matched=0 (0.00%)
- taxi:optimism->flare: total=21, matched=0 (0.00%)
- taxi:optimism->superposition: total=14, matched=0 (0.00%)
- bus:goat->optimism: total=22, matched=0 (0.00%)
- taxi:optimism->fuse: total=29, matched=0 (0.00%)
- taxi:optimism->ink: total=66, matched=0 (0.00%)
- across:optimism->lens: total=30, matched=0 (0.00%)
- bus:iota->base: total=20, matched=0 (0.00%)
- bus:lightlink->base: total=50, matched=0 (0.00%)
- taxi:base->goat: total=3, matched=0 (0.00%)
- across:optimism->unknown: total=4, matched=0 (0.00%)
- taxi:optimism->peaq: total=1, matched=0 (0.00%)
- across:optimism->blast: total=12, matched=0 (0.00%)
- taxi:optimism->goat: total=10, matched=0 (0.00%)
- taxi:optimism->rootstock: total=1, matched=0 (0.00%)
- across:arbitrum->mode: total=8, matched=0 (0.00%)
- bus:metis->arbitrum: total=14, matched=0 (0.00%)
- across:arbitrum->lisk: total=12, matched=0 (0.00%)
- bus:aurora->arbitrum: total=4, matched=0 (0.00%)
- across:optimism->zora: total=18, matched=0 (0.00%)
- bus:metis->optimism: total=3, matched=0 (0.00%)
- taxi:optimism->iota: total=18, matched=0 (0.00%)
- bus:mantapacific->optimism: total=27, matched=0 (0.00%)
- bus:ape->optimism: total=10, matched=0 (0.00%)
- taxi:optimism->degen: total=16, matched=0 (0.00%)
- taxi:base->taiko: total=8, matched=0 (0.00%)
- bus:telos->optimism: total=4, matched=0 (0.00%)
- across:base->lisk: total=53, matched=0 (0.00%)
- taxi:base->gnosis: total=32, matched=0 (0.00%)
- bus:metis->base: total=27, matched=0 (0.00%)
- taxi:base->mantapacific: total=9, matched=0 (0.00%)
- taxi:base->nibiru: total=7, matched=0 (0.00%)
- bus:vana->base: total=15, matched=0 (0.00%)
- across:linea->blast: total=6, matched=0 (0.00%)
- taxi:linea->kaia: total=3, matched=0 (0.00%)
- bus:story->linea: total=4, matched=0 (0.00%)
- taxi:linea->story: total=3, matched=0 (0.00%)
- taxi:linea->gravity: total=9, matched=0 (0.00%)
- across:unknown->ink: total=2, matched=0 (0.00%)
- across:bsc->ink: total=4, matched=0 (0.00%)
- bus:xdc->base: total=6, matched=0 (0.00%)
- bus:taiko->base: total=31, matched=0 (0.00%)
- bus:botanix->optimism: total=4, matched=0 (0.00%)
- bus:nibiru->optimism: total=28, matched=0 (0.00%)
- across:unknown->optimism: total=14, matched=0 (0.00%)
- bus:evmonflow->optimism: total=16, matched=0 (0.00%)
- taxi:optimism->evmonflow: total=11, matched=0 (0.00%)
- bus:iota->arbitrum: total=24, matched=0 (0.00%)
- taxi:arbitrum->xdc: total=4, matched=0 (0.00%)
- bus:aurora->base: total=19, matched=0 (0.00%)
- taxi:ethereum->ape: total=1, matched=0 (0.00%)
- taxi:ethereum->glue: total=12, matched=0 (0.00%)
- bus:metis->ethereum: total=1, matched=0 (0.00%)
- taxi:ethereum->gravity: total=39, matched=0 (0.00%)
- bus:peaq->arbitrum: total=3, matched=0 (0.00%)
- taxi:arbitrum->rari: total=9, matched=0 (0.00%)
- bus:lightlink->ethereum: total=5, matched=0 (0.00%)
- taxi:ethereum->rootstock: total=3, matched=0 (0.00%)
- taxi:ethereum->aurora: total=5, matched=0 (0.00%)
- bus:iota->ethereum: total=2, matched=0 (0.00%)
- taxi:ethereum->sonic: total=23, matched=0 (0.00%)
- bus:taiko->ethereum: total=1, matched=0 (0.00%)
- taxi:ethereum->mantle: total=11, matched=0 (0.00%)
- bus:glue->ethereum: total=24, matched=0 (0.00%)
- taxi:base->telos: total=16, matched=0 (0.00%)
- bus:mantapacific->ethereum: total=13, matched=0 (0.00%)
- taxi:ethereum->scroll: total=7, matched=0 (0.00%)
- bus:degen->base: total=3, matched=0 (0.00%)
- taxi:arbitrum->telos: total=2, matched=0 (0.00%)
- taxi:optimism->telos: total=6, matched=0 (0.00%)
- taxi:optimism->coredao: total=3, matched=0 (0.00%)
- taxi:base->aurora: total=5, matched=0 (0.00%)
- bus:fuse->linea: total=1, matched=0 (0.00%)
- bus:ape->linea: total=4, matched=0 (0.00%)
- taxi:linea->peaq: total=1, matched=0 (0.00%)
- taxi:linea->cronos: total=2, matched=0 (0.00%)
- bus:metis->linea: total=6, matched=0 (0.00%)
- bus:gravity->ethereum: total=2, matched=0 (0.00%)
- bus:fuse->ethereum: total=6, matched=0 (0.00%)
- taxi:linea->mantapacific: total=4, matched=0 (0.00%)
- bus:taiko->optimism: total=5, matched=0 (0.00%)
- bus:iota->optimism: total=18, matched=0 (0.00%)
- across:ink->lens: total=5, matched=0 (0.00%)
- taxi:arbitrum->nibiru: total=2, matched=0 (0.00%)
- taxi:ethereum->evmonflow: total=3, matched=0 (0.00%)
- bus:coredao->arbitrum: total=8, matched=0 (0.00%)
- bus:kaia->ethereum: total=1, matched=0 (0.00%)
- taxi:ethereum->peaq: total=2, matched=0 (0.00%)
- bus:peaq->optimism: total=2, matched=0 (0.00%)
- taxi:optimism->ape: total=5, matched=0 (0.00%)
- taxi:arbitrum->vana: total=3, matched=0 (0.00%)
- taxi:ethereum->fuse: total=3, matched=0 (0.00%)
- bus:aurora->ethereum: total=4, matched=0 (0.00%)
- bus:coredao->optimism: total=2, matched=0 (0.00%)
- taxi:optimism->gnosis: total=2, matched=0 (0.00%)
- taxi:arbitrum->goat: total=2, matched=0 (0.00%)
- taxi:arbitrum->peaq: total=3, matched=0 (0.00%)
- bus:vana->ethereum: total=2, matched=0 (0.00%)
- across:scroll->zora: total=2, matched=0 (0.00%)
- taxi:scroll->mantle: total=2, matched=0 (0.00%)
- bus:sonic->scroll: total=2, matched=0 (0.00%)
- bus:peaq->base: total=2, matched=0 (0.00%)
- across:unknown->ethereum: total=1, matched=0 (0.00%)
- bus:evmonflow->ethereum: total=1, matched=0 (0.00%)
- taxi:ethereum->cronos: total=3, matched=0 (0.00%)
- bus:ape->arbitrum: total=6, matched=0 (0.00%)
- taxi:base->metis: total=2, matched=0 (0.00%)
- taxi:base->rootstock: total=4, matched=0 (0.00%)
- bus:telos->arbitrum: total=2, matched=0 (0.00%)
- taxi:ethereum->botanix: total=1, matched=0 (0.00%)
- taxi:base->peaq: total=2, matched=0 (0.00%)
- bus:kaia->linea: total=2, matched=0 (0.00%)
- taxi:optimism->hedera: total=2, matched=0 (0.00%)
- across:ink->bsc: total=1, matched=0 (0.00%)
- taxi:arbitrum->taiko: total=2, matched=0 (0.00%)
- taxi:ethereum->lightlink: total=2, matched=0 (0.00%)
- bus:superposition->ethereum: total=2, matched=0 (0.00%)
- taxi:arbitrum->fuse: total=2, matched=0 (0.00%)
- bus:aurora->optimism: total=10, matched=0 (0.00%)
- bus:cronos->optimism: total=2, matched=0 (0.00%)
- bus:goat->base: total=3, matched=0 (0.00%)
- taxi:arbitrum->cronos: total=4, matched=0 (0.00%)
- taxi:ethereum->nibiru: total=1, matched=0 (0.00%)
- taxi:ethereum->iota: total=2, matched=0 (0.00%)
- bus:nibiru->arbitrum: total=2, matched=0 (0.00%)

== AppPayload: Latency per Protocol per Route (sorted by % matched; latencies in seconds) ==
- across:linea->ethereum: total=835, matched=835 (100.00%) lat[min=1.00 avg=17.93 p50=10.00 p90=36.60 p99=152.62 max=359.00]
- across:optimism->ethereum: total=1397, matched=1397 (100.00%) lat[min=-2.00 avg=11.39 p50=8.00 p90=22.80 p99=74.00 max=294.00]
- across:ethereum->linea: total=1399, matched=1399 (100.00%) lat[min=-4.00 avg=44.12 p50=16.00 p90=52.00 p99=1465.94 max=2404.00]
- across:ink->base: total=709, matched=709 (100.00%) lat[min=1.00 avg=2.12 p50=2.00 p90=3.00 p99=4.00 max=31.00]
- layerzero:linea->base: total=2505, matched=2505 (100.00%) lat[min=31.00 avg=36.45 p50=35.00 p90=41.00 p99=53.00 max=259.00]
- layerzero:linea->arbitrum: total=928, matched=928 (100.00%) lat[min=27.00 avg=31.43 p50=30.00 p90=35.00 p99=46.00 max=79.00]
- across:linea->base: total=3132, matched=3132 (100.00%) lat[min=2.00 avg=5.64 p50=3.00 p90=4.00 p99=36.00 max=923.00]
- across:zksync->arbitrum: total=471, matched=471 (100.00%) lat[min=1.00 avg=2.20 p50=2.00 p90=3.00 p99=4.00 max=20.00]
- across:arbitrum->scroll: total=198, matched=198 (100.00%) lat[min=1.00 avg=32.07 p50=6.50 p90=33.00 p99=371.90 max=1468.00]
- layerzero:scroll->ethereum: total=70, matched=70 (100.00%) lat[min=77.00 avg=106.96 p50=93.00 p90=160.00 p99=214.08 max=261.00]
- across:base->linea: total=2307, matched=2307 (100.00%) lat[min=0.00 avg=8.04 p50=2.00 p90=10.00 p99=33.00 max=3617.00]
- across:scroll->arbitrum: total=704, matched=704 (100.00%) lat[min=0.00 avg=2.43 p50=0.00 p90=2.00 p99=100.00 max=105.00]
- across:base->ink: total=485, matched=485 (100.00%) lat[min=2.00 avg=2.91 p50=2.00 p90=3.00 p99=25.00 max=38.00]
- across:arbitrum->zksync: total=111, matched=111 (100.00%) lat[min=-1.00 avg=4.38 p50=0.00 p90=20.00 p99=28.90 max=43.00]
- across:ink->arbitrum: total=152, matched=152 (100.00%) lat[min=0.00 avg=1.07 p50=1.00 p90=1.00 p99=13.92 max=24.00]
- across:zksync->base: total=921, matched=921 (100.00%) lat[min=2.00 avg=5.53 p50=4.00 p90=5.00 p99=22.00 max=1383.00]
- across:zksync->ethereum: total=204, matched=204 (100.00%) lat[min=1.00 avg=11.43 p50=7.00 p90=21.00 p99=60.40 max=211.00]
- across:ethereum->zksync: total=55, matched=55 (100.00%) lat[min=2.00 avg=19.93 p50=6.00 p90=32.60 p99=256.04 max=377.00]
- across:optimism->zksync: total=156, matched=156 (100.00%) lat[min=-1.00 avg=3.22 p50=0.00 p90=17.00 p99=28.85 max=36.00]
- across:zksync->optimism: total=316, matched=316 (100.00%) lat[min=2.00 avg=3.86 p50=4.00 p90=5.00 p99=11.85 max=12.00]
- across:base->zksync: total=174, matched=174 (100.00%) lat[min=-1.00 avg=2.37 p50=0.00 p90=12.00 p99=23.00 max=27.00]
- across:zksync->linea: total=452, matched=452 (100.00%) lat[min=2.00 avg=5.56 p50=4.00 p90=7.00 p99=37.00 max=93.00]
- layerzero:scroll->base: total=790, matched=790 (100.00%) lat[min=53.00 avg=68.73 p50=63.00 p90=69.00 p99=227.11 max=284.00]
- across:ink->ethereum: total=74, matched=74 (100.00%) lat[min=1.00 avg=8.78 p50=7.00 p90=15.70 p99=44.04 max=82.00]
- across:ethereum->ink: total=85, matched=85 (100.00%) lat[min=4.00 avg=9.76 p50=8.00 p90=17.00 p99=29.00 max=29.00]
- across:arbitrum->ink: total=85, matched=85 (100.00%) lat[min=2.00 avg=3.20 p50=3.00 p90=6.20 p99=12.00 max=12.00]
- across:linea->zksync: total=173, matched=173 (100.00%) lat[min=0.00 avg=2.32 p50=2.00 p90=2.80 p99=20.00 max=20.00]
- across:scroll->linea: total=545, matched=545 (100.00%) lat[min=1.00 avg=4.42 p50=2.00 p90=12.00 p99=39.00 max=103.00]
- across:linea->scroll: total=178, matched=178 (100.00%) lat[min=3.00 avg=111.03 p50=3.50 p90=28.30 p99=1714.00 max=1876.00]
- across:optimism->linea: total=1223, matched=1223 (100.00%) lat[min=0.00 avg=3.46 p50=2.00 p90=7.00 p99=27.00 max=53.00]
- layerzero:linea->optimism: total=429, matched=429 (100.00%) lat[min=31.00 avg=36.36 p50=35.00 p90=40.00 p99=63.00 max=79.00]
- across:linea->optimism: total=909, matched=909 (100.00%) lat[min=3.00 avg=15.93 p50=4.00 p90=6.00 p99=52.92 max=2261.00]
- across:optimism->scroll: total=426, matched=426 (100.00%) lat[min=1.00 avg=29.71 p50=3.00 p90=33.50 p99=647.00 max=960.00]
- across:scroll->optimism: total=486, matched=486 (100.00%) lat[min=1.00 avg=2.60 p50=2.00 p90=4.00 p99=24.70 max=40.00]
- across:linea->ink: total=103, matched=103 (100.00%) lat[min=4.00 avg=4.01 p50=4.00 p90=4.00 p99=4.00 max=5.00]
- across:ink->linea: total=104, matched=104 (100.00%) lat[min=1.00 avg=11.08 p50=2.00 p90=3.00 p99=466.66 max=481.00]
- across:scroll->ink: total=6, matched=6 (100.00%) lat[min=2.00 avg=2.00 p50=2.00 p90=2.00 p99=2.00 max=2.00]
- across:base->scroll: total=174, matched=174 (100.00%) lat[min=1.00 avg=7.25 p50=1.00 p90=4.00 p99=32.00 max=797.00]
- across:scroll->zksync: total=26, matched=26 (100.00%) lat[min=-1.00 avg=-0.31 p50=0.00 p90=0.00 p99=0.00 max=0.00]
- across:ethereum->scroll: total=56, matched=56 (100.00%) lat[min=2.00 avg=22.41 p50=16.50 p90=38.50 p99=76.60 max=92.00]
- across:ink->zksync: total=5, matched=5 (100.00%) lat[min=0.00 avg=0.20 p50=0.00 p90=0.60 p99=0.96 max=1.00]
- across:zksync->scroll: total=16, matched=16 (100.00%) lat[min=2.00 avg=4.94 p50=3.00 p90=4.00 p99=30.35 max=35.00]
- across:ink->scroll: total=1, matched=1 (100.00%) lat[min=1.00 avg=1.00 p50=1.00 p90=1.00 p99=1.00 max=1.00]
- across:zksync->ink: total=2, matched=2 (100.00%) lat[min=3.00 avg=3.50 p50=3.50 p90=3.90 p99=3.99 max=4.00]
- across:ethereum->base: total=22706, matched=22702 (99.98%) lat[min=-28.00 avg=14.24 p50=10.00 p90=22.00 p99=40.00 max=438.00]
- across:base->optimism: total=3481, matched=3480 (99.97%) lat[min=0.00 avg=5.72 p50=2.00 p90=4.00 p99=48.00 max=298.00]
- across:optimism->base: total=6012, matched=6010 (99.97%) lat[min=2.00 avg=2.99 p50=2.00 p90=2.00 p99=19.82 max=1136.00]
- across:linea->arbitrum: total=1852, matched=1851 (99.95%) lat[min=1.00 avg=10.23 p50=2.00 p90=3.00 p99=35.00 max=2859.00]
- across:base->arbitrum: total=8748, matched=8741 (99.92%) lat[min=-5.00 avg=7.01 p50=0.00 p90=1.00 p99=29.00 max=4163.00]
- across:arbitrum->base: total=8521, matched=8514 (99.92%) lat[min=-3.00 avg=3.74 p50=2.00 p90=3.00 p99=22.00 max=1152.00]
- across:base->ethereum: total=18860, matched=18844 (99.92%) lat[min=-2.00 avg=9.13 p50=8.00 p90=18.00 p99=40.00 max=3714.00]
- across:ethereum->arbitrum: total=5225, matched=5220 (99.90%) lat[min=-19.00 avg=23.11 p50=9.00 p90=28.00 p99=265.00 max=2040.00]
- across:scroll->base: total=990, matched=989 (99.90%) lat[min=1.00 avg=2.01 p50=2.00 p90=2.00 p99=8.12 max=188.00]
- across:arbitrum->optimism: total=1669, matched=1667 (99.88%) lat[min=0.00 avg=3.98 p50=2.00 p90=5.00 p99=29.34 max=157.00]
- across:arbitrum->ethereum: total=3887, matched=3882 (99.87%) lat[min=-2.00 avg=12.37 p50=8.00 p90=23.00 p99=99.57 max=474.00]
- across:optimism->arbitrum: total=1941, matched=1938 (99.85%) lat[min=0.00 avg=15.14 p50=0.00 p90=1.00 p99=27.00 max=9124.00]
- across:arbitrum->linea: total=1825, matched=1822 (99.84%) lat[min=0.00 avg=17.04 p50=2.00 p90=9.00 p99=444.95 max=1936.00]
- across:ethereum->optimism: total=834, matched=832 (99.76%) lat[min=2.00 avg=22.75 p50=10.00 p90=34.00 p99=413.66 max=606.00]
- across:ink->optimism: total=748, matched=746 (99.73%) lat[min=1.00 avg=2.47 p50=2.00 p90=4.00 p99=8.00 max=19.00]
- across:optimism->ink: total=656, matched=654 (99.70%) lat[min=-6.00 avg=2.60 p50=2.00 p90=3.00 p99=14.00 max=22.00]
- across:scroll->ethereum: total=315, matched=313 (99.37%) lat[min=-1.00 avg=64.88 p50=8.00 p90=23.00 p99=84.08 max=8532.00]
- layerzero:ethereum->base: total=1288, matched=1273 (98.84%) lat[min=192.00 avg=207.45 p50=198.00 p90=210.00 p99=272.56 max=1414.00]
- layerzero:linea->ethereum: total=160, matched=153 (95.63%) lat[min=49.00 avg=81.25 p50=61.00 p90=148.00 p99=217.00 max=217.00]
- layerzero:scroll->arbitrum: total=434, matched=384 (88.48%) lat[min=47.00 avg=65.65 p50=58.00 p90=65.00 p99=232.00 max=329.00]
- layerzero:scroll->optimism: total=314, matched=267 (85.03%) lat[min=56.00 avg=67.77 p50=64.00 p90=69.00 p99=184.00 max=268.00]
- layerzero:optimism->ethereum: total=157, matched=116 (73.89%) lat[min=66.00 avg=112.83 p50=76.00 p90=124.00 p99=1201.30 max=1324.00]
- layerzero:optimism->arbitrum: total=2095, matched=1503 (71.74%) lat[min=45.00 avg=48.75 p50=48.00 p90=52.00 p99=59.00 max=72.00]
- layerzero:optimism->base: total=6500, matched=4056 (62.40%) lat[min=50.00 avg=54.24 p50=54.00 p90=58.00 p99=68.00 max=322.00]
- layerzero:arbitrum->ethereum: total=636, matched=384 (60.38%) lat[min=30.00 avg=59.48 p50=42.00 p90=105.00 p99=284.06 max=560.00]
- layerzero:base->scroll: total=420, matched=232 (55.24%) lat[min=32.00 avg=38.39 p50=36.00 p90=44.00 p99=66.76 max=89.00]
- layerzero:arbitrum->base: total=9573, matched=5283 (55.19%) lat[min=12.00 avg=19.64 p50=18.00 p90=22.00 p99=53.36 max=262.00]
- layerzero:linea->scroll: total=111, matched=58 (52.25%) lat[min=36.00 avg=37.45 p50=37.00 p90=40.00 p99=41.00 max=41.00]
- layerzero:ethereum->scroll: total=28, matched=14 (50.00%) lat[min=202.00 avg=222.00 p50=213.00 p90=240.00 p99=240.00 max=240.00]
- layerzero:scroll->linea: total=423, matched=192 (45.39%) lat[min=55.00 avg=66.79 p50=65.00 p90=69.90 p99=85.31 max=139.00]
- layerzero:ethereum->arbitrum: total=1232, matched=242 (19.64%) lat[min=189.00 avg=195.96 p50=193.00 p90=204.00 p99=216.54 max=309.00]
- layerzero:base->ethereum: total=1472, matched=285 (19.36%) lat[min=46.00 avg=82.07 p50=60.00 p90=130.00 p99=281.44 max=426.00]
- layerzero:ethereum->optimism: total=239, matched=40 (16.74%) lat[min=194.00 avg=200.60 p50=196.00 p90=208.20 p99=242.00 max=242.00]
- layerzero:base->arbitrum: total=8877, matched=1330 (14.98%) lat[min=25.00 avg=29.33 p50=29.00 p90=33.00 p99=43.00 max=58.00]
- layerzero:ethereum->linea: total=449, matched=66 (14.70%) lat[min=198.00 avg=203.83 p50=202.50 p90=211.00 p99=216.35 max=217.00]
- layerzero:optimism->scroll: total=212, matched=21 (9.91%) lat[min=55.00 avg=57.95 p50=57.00 p90=62.00 p99=62.00 max=62.00]
- layerzero:base->optimism: total=8054, matched=679 (8.43%) lat[min=30.00 avg=34.25 p50=34.00 p90=38.00 p99=52.00 max=66.00]
- layerzero:base->linea: total=6778, matched=314 (4.63%) lat[min=32.00 avg=37.67 p50=36.00 p90=43.00 p99=54.00 max=54.00]
- layerzero:arbitrum->optimism: total=2904, matched=6 (0.21%) lat[min=17.00 avg=17.50 p50=17.00 p90=18.50 p99=19.85 max=20.00]
- layerzero:arbitrum->linea: total=2235, matched=2 (0.09%) lat[min=19.00 avg=19.00 p50=19.00 p90=19.00 p99=19.00 max=19.00]
- layerzero:optimism->linea: total=2880, matched=2 (0.07%) lat[min=55.00 avg=55.00 p50=55.00 p90=55.00 p99=55.00 max=55.00]
- across:polygon->ethereum: total=2897, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- across:zora->ethereum: total=22, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- layerzero:unichain->arbitrum: total=255, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- layerzero:arbitrum->hemi: total=28, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- across:bsc->ethereum: total=4244, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- across:polygon->arbitrum: total=1180, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- layerzero:plume->ethereum: total=181, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- across:unichain->optimism: total=4115, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- layerzero:berachain->ethereum: total=328, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- layerzero:plume->arbitrum: total=425, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- layerzero:sei->arbitrum: total=237, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- layerzero:sonic->arbitrum: total=430, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- across:ethereum->bsc: total=1205, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- across:bsc->arbitrum: total=938, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- across:ethereum->worldchain: total=109, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- across:unichain->ethereum: total=967, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- across:arbitrum->polygon: total=708, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- across:arbitrum->unichain: total=611, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- layerzero:arbitrum->berachain: total=246, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- layerzero:bsc->ethereum: total=213, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- across:ethereum->polygon: total=2201, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
- across:ethereum->unichain: total=813, matched=0 (0.00%) lat[min=- avg=- p50=- p90=- p99=- max=-]
